order_id,date,region,category,product,salesperson,quantity,unit_price,revenue,is_returned
ORD-002760,2024-09-24,North,Food,Product-024,Rep-16,39,305.92,11930.88,No
ORD-002761,2024-06-30,East,Books,Product-006,Rep-17,15,68.96,1034.4,No
ORD-002762,2024-01-18,North,Sports,Product-030,Rep-02,31,201.56,6248.36,No
ORD-002763,2024-07-18,North,Sports,Product-011,Rep-07,39,251.43,9805.77,No
ORD-002764,2024-01-20,North,Clothing,Product-026,Rep-04,7,12.01,84.07,No
ORD-002765,2024-11-26,West,Sports,Product-041,Rep-06,36,115.02,4140.72,Yes
ORD-002766,2024-09-09,East,Food,Product-035,Rep-09,43,397.91,17110.13,No
ORD-002767,2024-09-01,Central,Clothing,Product-010,Rep-07,13,165.53,2151.89,No
ORD-002768,2024-12-19,South,Sports,Product-002,Rep-04,10,75.11,751.1,No
ORD-002769,2024-05-09,West,Clothing,Product-046,Rep-06,10,176.32,1763.2,No
ORD-002770,2024-06-30,South,Sports,Product-022,Rep-07,26,33.29,865.54,No
ORD-002771,2024-12-01,South,Books,Product-016,Rep-03,4,450.61,1802.44,Yes
ORD-002772,2024-09-29,East,Food,Product-007,Rep-08,4,139.42,557.68,Yes
ORD-002773,2024-09-05,West,Food,Product-050,Rep-04,43,161.05,6925.15,No
ORD-002774,2024-03-17,North,Clothing,Product-050,Rep-13,1,444.8,444.8,No
ORD-002775,2024-07-24,Central,Books,Product-015,Rep-19,43,33.38,1435.34,No
ORD-002776,2024-12-02,Central,Food,Product-031,Rep-02,24,196.13,4707.12,No
ORD-002777,2024-06-12,South,Electronics,Product-024,Rep-03,17,286.5,4870.5,No
ORD-002778,2024-05-17,Central,Food,Product-028,Rep-09,5,43.36,216.8,Yes
ORD-002779,2024-10-18,East,Sports,Product-014,Rep-19,43,50.21,2159.03,No
ORD-002780,2024-08-18,South,Electronics,Product-031,Rep-01,36,250.84,9030.24,No
ORD-002781,2024-01-10,South,Electronics,Product-005,Rep-20,17,88.52,1504.84,No
ORD-002782,2024-02-19,North,Clothing,Product-020,Rep-03,9,365.84,3292.56,No
ORD-002783,2024-10-19,East,Sports,Product-026,Rep-15,16,377.19,6035.04,No
ORD-002784,2024-07-26,West,Books,Product-014,Rep-03,3,285.37,856.11,No
ORD-002785,2024-08-06,South,Electronics,Product-039,Rep-06,32,447.13,14308.16,No
ORD-002786,2024-08-12,North,Books,Product-022,Rep-19,42,197.75,8305.5,No
ORD-002787,2024-11-28,South,Clothing,Product-041,Rep-19,35,213.08,7457.8,No
ORD-002788,2024-04-13,East,Food,Product-020,Rep-07,8,303.3,2426.4,Yes
ORD-002789,2024-09-19,West,Food,Product-012,Rep-08,44,363.92,16012.48,Yes
ORD-002790,2024-03-15,West,Electronics,Product-023,Rep-01,3,83.48,250.44,No
ORD-002791,2024-09-05,Central,Sports,Product-041,Rep-15,25,139.78,3494.5,No
ORD-002792,2024-09-02,North,Clothing,Product-027,Rep-18,1,356.93,356.93,No
ORD-002793,2024-07-21,East,Books,Product-026,Rep-10,20,158.05,3161.0,No
ORD-002794,2024-10-30,North,Books,Product-013,Rep-13,29,462.06,13399.74,No
ORD-002795,2024-08-06,Central,Food,Product-003,Rep-01,45,495.35,22290.75,No
ORD-002796,2024-05-05,South,Books,Product-013,Rep-02,23,160.79,3698.17,No
ORD-002797,2024-05-19,South,Books,Product-029,Rep-03,37,216.18,7998.66,Yes
ORD-002798,2024-11-21,South,Sports,Product-045,Rep-13,37,326.79,12091.23,No
ORD-002799,2024-06-13,Central,Sports,Product-030,Rep-01,14,29.52,413.28,No
ORD-002800,2024-07-07,West,Clothing,Product-030,Rep-14,23,59.51,1368.73,No
ORD-002801,2024-08-06,North,Food,Product-040,Rep-10,20,121.21,2424.2,No
ORD-002802,2024-11-09,Central,Books,Product-043,Rep-14,26,177.6,4617.6,No
ORD-002803,2024-06-01,Central,Clothing,Product-020,Rep-09,22,378.09,8317.98,Yes
ORD-002804,2024-06-05,West,Sports,Product-038,Rep-08,40,65.05,2602.0,No
ORD-002805,2024-12-27,East,Food,Product-015,Rep-19,17,141.52,2405.84,No
ORD-002806,2024-07-28,West,Clothing,Product-010,Rep-08,17,13.5,229.5,Yes
ORD-002807,2024-10-30,South,Sports,Product-047,Rep-16,22,252.75,5560.5,No
ORD-002808,2024-10-21,West,Sports,Product-018,Rep-04,43,409.7,17617.1,No
ORD-002809,2024-03-21,West,Books,Product-009,Rep-02,7,483.83,3386.81,No
ORD-002810,2024-02-28,East,Food,Product-020,Rep-17,31,382.03,11842.93,No
ORD-002811,2024-04-08,East,Food,Product-022,Rep-16,19,317.0,6023.0,No
ORD-002812,2024-03-05,North,Food,Product-018,Rep-19,3,125.99,377.97,No
ORD-002813,2024-06-04,South,Sports,Product-015,Rep-19,25,464.81,11620.25,Yes
ORD-002814,2024-01-15,Central,Electronics,Product-009,Rep-04,10,449.13,4491.3,No
ORD-002815,2024-08-24,Central,Sports,Product-046,Rep-20,22,429.94,9458.68,No
ORD-002816,2024-04-07,East,Electronics,Product-036,Rep-14,22,293.26,6451.72,Yes
ORD-002817,2024-10-20,North,Food,Product-046,Rep-12,40,113.11,4524.4,No
ORD-002818,2024-04-06,East,Books,Product-015,Rep-03,17,349.4,5939.8,Yes
ORD-002819,2024-04-24,North,Clothing,Product-019,Rep-06,35,277.61,9716.35,No
ORD-002820,2024-07-27,South,Electronics,Product-016,Rep-07,11,466.73,5134.03,No
ORD-002821,2024-08-22,East,Clothing,Product-042,Rep-04,19,95.64,1817.16,Yes
ORD-002822,2024-06-03,West,Books,Product-033,Rep-13,15,333.33,4999.95,Yes
ORD-002823,2024-01-17,Central,Clothing,Product-037,Rep-09,36,396.78,14284.08,No
ORD-002824,2024-10-25,North,Books,Product-029,Rep-10,4,80.73,322.92,Yes
ORD-002825,2024-08-26,North,Food,Product-014,Rep-11,17,98.22,1669.74,Yes
ORD-002826,2024-03-20,Central,Electronics,Product-011,Rep-06,15,270.6,4059.0,No
ORD-002827,2024-08-04,East,Food,Product-047,Rep-06,26,172.48,4484.48,No
ORD-002828,2024-04-12,South,Sports,Product-015,Rep-01,9,262.56,2363.04,No
ORD-002829,2024-01-09,West,Electronics,Product-014,Rep-07,9,168.44,1515.96,Yes
ORD-002830,2024-04-27,Central,Books,Product-030,Rep-15,2,113.63,227.26,Yes
ORD-002831,2024-12-20,East,Books,Product-024,Rep-01,8,336.81,2694.48,No
ORD-002832,2024-08-06,West,Sports,Product-023,Rep-11,10,389.07,3890.7,No
ORD-002833,2024-01-30,Central,Clothing,Product-004,Rep-03,12,142.61,1711.32,No
ORD-002834,2024-04-28,Central,Books,Product-011,Rep-08,48,292.95,14061.6,Yes
ORD-002835,2024-04-20,South,Electronics,Product-009,Rep-18,18,359.79,6476.22,No
ORD-002836,2024-08-22,West,Electronics,Product-006,Rep-15,5,473.54,2367.7,No
ORD-002837,2024-03-24,Central,Electronics,Product-024,Rep-02,43,399.55,17180.65,No
ORD-002838,2024-07-30,West,Books,Product-047,Rep-04,17,331.97,5643.49,No
ORD-002839,2024-11-24,Central,Food,Product-027,Rep-04,41,347.04,14228.64,No
ORD-002840,2024-05-15,West,Clothing,Product-035,Rep-15,4,196.23,784.92,No
ORD-002841,2024-12-12,Central,Sports,Product-005,Rep-06,31,316.32,9805.92,No
ORD-002842,2024-06-11,West,Food,Product-025,Rep-13,39,24.85,969.15,No
ORD-002843,2024-12-30,South,Clothing,Product-032,Rep-08,17,457.85,7783.45,No
ORD-002844,2024-08-19,North,Clothing,Product-007,Rep-05,37,385.86,14276.82,Yes
ORD-002845,2024-02-14,East,Sports,Product-003,Rep-08,4,64.02,256.08,No
ORD-002846,2024-12-18,West,Electronics,Product-043,Rep-03,36,210.88,7591.68,No
ORD-002847,2024-01-26,North,Clothing,Product-039,Rep-05,32,149.22,4775.04,No
ORD-002848,2024-02-23,West,Food,Product-045,Rep-12,38,485.95,18466.1,No
ORD-002849,2024-11-02,North,Books,Product-007,Rep-06,21,368.93,7747.53,No
ORD-002850,2024-03-13,Central,Clothing,Product-015,Rep-18,32,472.95,15134.4,No
ORD-002851,2024-04-03,Central,Clothing,Product-010,Rep-04,11,15.62,171.82,No
ORD-002852,2024-03-31,Central,Sports,Product-042,Rep-13,25,341.17,8529.25,No
ORD-002853,2024-04-09,West,Clothing,Product-013,Rep-10,48,369.29,17725.92,No
ORD-002854,2024-06-03,North,Food,Product-033,Rep-17,29,439.22,12737.38,No
ORD-002855,2024-09-17,Central,Electronics,Product-018,Rep-15,39,292.15,11393.85,Yes
ORD-002856,2024-03-26,West,Books,Product-050,Rep-17,1,430.79,430.79,No
ORD-002857,2024-02-06,Central,Clothing,Product-044,Rep-15,40,384.21,15368.4,No
ORD-002858,2024-05-11,South,Books,Product-028,Rep-07,40,352.49,14099.6,No
ORD-002859,2024-11-02,South,Food,Product-012,Rep-15,48,161.68,7760.64,No
ORD-002860,2024-08-30,South,Food,Product-037,Rep-05,21,398.42,8366.82,Yes
ORD-002861,2024-08-02,Central,Sports,Product-006,Rep-05,6,443.48,2660.88,No
ORD-002862,2024-01-15,South,Clothing,Product-038,Rep-10,42,187.6,7879.2,Yes
ORD-002863,2024-02-06,East,Clothing,Product-003,Rep-05,21,462.41,9710.61,No
ORD-002864,2024-06-10,West,Books,Product-015,Rep-14,49,334.1,16370.9,No
ORD-002865,2024-08-25,South,Books,Product-012,Rep-20,43,361.5,15544.5,No
ORD-002866,2024-12-06,North,Books,Product-025,Rep-03,49,477.21,23383.29,No
ORD-002867,2024-12-05,North,Sports,Product-022,Rep-04,17,313.63,5331.71,No
ORD-002868,2024-04-14,West,Electronics,Product-003,Rep-09,47,57.95,2723.65,No
ORD-002869,2024-12-26,North,Clothing,Product-010,Rep-04,11,36.8,404.8,No
ORD-002870,2024-02-09,West,Electronics,Product-046,Rep-12,24,375.85,9020.4,No
ORD-002871,2024-08-10,East,Books,Product-020,Rep-01,35,211.49,7402.15,Yes
ORD-002872,2024-10-25,Central,Sports,Product-035,Rep-02,8,267.76,2142.08,No
ORD-002873,2024-06-07,North,Electronics,Product-025,Rep-06,20,376.29,7525.8,No
ORD-002874,2024-08-14,South,Food,Product-034,Rep-11,41,264.59,10848.19,No
ORD-002875,2024-11-22,East,Food,Product-050,Rep-04,26,144.48,3756.48,No
ORD-002876,2024-03-07,South,Electronics,Product-040,Rep-05,14,151.62,2122.68,No
ORD-002877,2024-03-15,South,Electronics,Product-020,Rep-03,12,42.18,506.16,Yes
ORD-002878,2024-05-25,West,Clothing,Product-008,Rep-10,11,307.81,3385.91,No
ORD-002879,2024-09-18,North,Electronics,Product-031,Rep-20,37,387.38,14333.06,No
ORD-002880,2024-03-19,West,Sports,Product-040,Rep-09,49,206.09,10098.41,Yes
ORD-002881,2024-11-29,South,Electronics,Product-048,Rep-18,11,259.28,2852.08,Yes
ORD-002882,2024-01-30,East,Books,Product-002,Rep-06,15,438.22,6573.3,Yes
ORD-002883,2024-02-01,South,Clothing,Product-035,Rep-11,1,177.18,177.18,No
ORD-002884,2024-10-05,North,Electronics,Product-021,Rep-02,26,98.33,2556.58,No
ORD-002885,2024-04-01,West,Clothing,Product-036,Rep-01,18,125.91,2266.38,No
ORD-002886,2024-10-10,East,Sports,Product-011,Rep-19,45,85.11,3829.95,Yes
ORD-002887,2024-01-31,East,Clothing,Product-030,Rep-14,29,202.06,5859.74,No
ORD-002888,2024-04-26,South,Sports,Product-040,Rep-13,12,422.7,5072.4,No
ORD-002889,2024-04-19,North,Sports,Product-022,Rep-04,31,206.72,6408.32,No
ORD-002890,2024-03-31,South,Books,Product-036,Rep-10,26,230.16,5984.16,Yes
ORD-002891,2024-01-01,West,Clothing,Product-013,Rep-08,5,98.99,494.95,No
ORD-002892,2024-02-20,West,Clothing,Product-023,Rep-06,44,272.58,11993.52,No
ORD-002893,2024-11-03,West,Books,Product-021,Rep-01,47,428.79,20153.13,No
ORD-002894,2024-09-03,North,Books,Product-049,Rep-12,32,195.89,6268.48,No
ORD-002895,2024-01-04,West,Sports,Product-007,Rep-09,41,449.93,18447.13,No
ORD-002896,2024-02-08,West,Books,Product-027,Rep-04,40,68.08,2723.2,No
ORD-002897,2024-09-14,West,Books,Product-038,Rep-18,45,59.78,2690.1,No
ORD-002898,2024-10-04,East,Clothing,Product-048,Rep-01,45,152.96,6883.2,No
ORD-002899,2024-12-25,East,Sports,Product-025,Rep-06,26,191.55,4980.3,No
ORD-002900,2024-10-21,East,Clothing,Product-020,Rep-20,7,73.49,514.43,No
ORD-002901,2024-06-24,Central,Books,Product-041,Rep-01,21,115.64,2428.44,No
ORD-002902,2024-06-01,West,Electronics,Product-029,Rep-09,9,291.77,2625.93,No
ORD-002903,2024-03-14,East,Sports,Product-020,Rep-03,49,310.58,15218.42,No
ORD-002904,2024-10-20,North,Sports,Product-001,Rep-18,40,201.2,8048.0,No
ORD-002905,2024-06-06,Central,Sports,Product-023,Rep-20,44,341.46,15024.24,No
ORD-002906,2024-07-26,West,Clothing,Product-039,Rep-17,18,42.26,760.68,No
ORD-002907,2024-02-27,Central,Books,Product-034,Rep-11,27,233.71,6310.17,No
ORD-002908,2024-07-23,West,Electronics,Product-025,Rep-10,47,292.85,13763.95,Yes
ORD-002909,2024-05-15,West,Clothing,Product-043,Rep-17,19,161.44,3067.36,No
ORD-002910,2024-01-06,North,Electronics,Product-011,Rep-13,21,482.6,10134.6,No
ORD-002911,2024-08-22,Central,Sports,Product-039,Rep-02,3,201.37,604.11,Yes
ORD-002912,2024-10-05,Central,Food,Product-034,Rep-04,12,138.93,1667.16,No
ORD-002913,2024-01-01,West,Sports,Product-013,Rep-02,36,439.24,15812.64,No
ORD-002914,2024-09-04,West,Sports,Product-016,Rep-20,20,335.04,6700.8,No
ORD-002915,2024-05-14,West,Food,Product-027,Rep-08,48,497.45,23877.6,Yes
ORD-002916,2024-03-17,North,Electronics,Product-001,Rep-07,29,395.21,11461.09,Yes
ORD-002917,2024-12-13,East,Electronics,Product-038,Rep-20,23,361.5,8314.5,No
ORD-002918,2024-11-26,Central,Books,Product-019,Rep-04,14,13.56,189.84,No
ORD-002919,2024-10-16,West,Food,Product-028,Rep-15,13,413.61,5376.93,Yes
ORD-002920,2024-09-14,North,Electronics,Product-034,Rep-16,49,242.53,11883.97,No
ORD-002921,2024-07-31,North,Electronics,Product-041,Rep-07,42,402.8,16917.6,No
ORD-002922,2024-07-09,South,Food,Product-019,Rep-10,45,65.82,2961.9,No
ORD-002923,2024-03-08,North,Books,Product-031,Rep-09,39,299.68,11687.52,No
ORD-002924,2024-08-04,East,Food,Product-011,Rep-10,36,451.68,16260.48,Yes
ORD-002925,2024-07-12,South,Electronics,Product-021,Rep-12,10,394.76,3947.6,No
ORD-002926,2024-09-01,East,Clothing,Product-012,Rep-06,9,161.14,1450.26,Yes
ORD-002927,2024-11-07,South,Food,Product-029,Rep-01,1,169.23,169.23,No
ORD-002928,2024-09-12,East,Food,Product-035,Rep-10,20,242.8,4856.0,No
ORD-002929,2024-07-09,East,Food,Product-011,Rep-04,39,115.3,4496.7,No
ORD-002930,2024-09-30,East,Electronics,Product-009,Rep-10,15,159.71,2395.65,No
ORD-002931,2024-06-27,West,Electronics,Product-001,Rep-08,14,55.31,774.34,No
ORD-002932,2024-03-06,North,Electronics,Product-046,Rep-16,43,96.49,4149.07,No
ORD-002933,2024-11-23,East,Books,Product-011,Rep-14,10,318.49,3184.9,No
ORD-002934,2024-10-01,South,Sports,Product-023,Rep-18,42,275.06,11552.52,No
ORD-002935,2024-12-30,Central,Clothing,Product-012,Rep-19,44,164.01,7216.44,No
ORD-002936,2024-03-28,South,Food,Product-007,Rep-13,44,421.64,18552.16,Yes
ORD-002937,2024-09-14,West,Electronics,Product-029,Rep-03,21,247.18,5190.78,Yes
ORD-002938,2024-06-21,North,Food,Product-020,Rep-20,4,266.9,1067.6,Yes
ORD-002939,2024-05-12,Central,Books,Product-015,Rep-12,29,229.78,6663.62,No
ORD-002940,2024-07-01,East,Sports,Product-047,Rep-10,50,74.87,3743.5,Yes
ORD-002941,2024-08-24,Central,Sports,Product-030,Rep-07,8,181.42,1451.36,No
ORD-002942,2024-05-28,Central,Clothing,Product-032,Rep-17,39,105.57,4117.23,Yes
ORD-002943,2024-04-23,South,Books,Product-006,Rep-03,13,66.78,868.14,No
ORD-002944,2024-05-02,West,Clothing,Product-028,Rep-02,42,262.98,11045.16,No
ORD-002945,2024-09-16,West,Electronics,Product-023,Rep-06,35,445.36,15587.6,No
ORD-002946,2024-10-05,Central,Sports,Product-028,Rep-06,31,102.17,3167.27,No
ORD-002947,2024-12-16,North,Books,Product-045,Rep-10,5,160.16,800.8,No
ORD-002948,2024-06-16,Central,Clothing,Product-031,Rep-17,43,110.29,4742.47,Yes
ORD-002949,2024-02-21,North,Food,Product-028,Rep-16,33,284.44,9386.52,No
ORD-002950,2024-05-29,East,Electronics,Product-048,Rep-16,18,435.33,7835.94,No
ORD-002951,2024-07-12,East,Sports,Product-005,Rep-10,11,298.28,3281.08,No
ORD-002952,2024-04-17,West,Sports,Product-017,Rep-13,26,72.59,1887.34,No
ORD-002953,2024-05-14,West,Sports,Product-038,Rep-01,22,31.07,683.54,Yes
ORD-002954,2024-02-27,West,Food,Product-031,Rep-08,4,268.47,1073.88,Yes
ORD-002955,2024-09-29,Central,Clothing,Product-007,Rep-03,15,417.17,6257.55,No
ORD-002956,2024-12-05,Central,Clothing,Product-042,Rep-10,34,148.8,5059.2,No
ORD-002957,2024-05-21,West,Food,Product-040,Rep-20,48,469.25,22524.0,No
ORD-002958,2024-10-25,West,Food,Product-050,Rep-16,24,221.83,5323.92,No
ORD-002959,2024-11-21,West,Clothing,Product-034,Rep-04,46,287.65,13231.9,Yes
ORD-002960,2024-04-01,West,Books,Product-047,Rep-18,10,40.37,403.7,Yes
ORD-002961,2024-03-11,South,Sports,Product-029,Rep-03,20,266.76,5335.2,No
ORD-002962,2024-01-08,West,Food,Product-017,Rep-11,22,376.55,8284.1,Yes
ORD-002963,2024-05-16,South,Sports,Product-026,Rep-17,14,215.6,3018.4,Yes
ORD-002964,2024-02-12,North,Clothing,Product-034,Rep-17,12,364.43,4373.16,No
ORD-002965,2024-08-10,North,Sports,Product-016,Rep-20,35,61.47,2151.45,No
ORD-002966,2024-10-02,Central,Sports,Product-001,Rep-01,6,141.18,847.08,No
ORD-002967,2024-02-23,North,Food,Product-021,Rep-05,29,236.67,6863.43,No
ORD-002968,2024-08-04,Central,Electronics,Product-041,Rep-11,38,107.82,4097.16,Yes
ORD-002969,2024-08-25,Central,Clothing,Product-009,Rep-13,48,10.88,522.24,Yes
ORD-002970,2024-03-03,West,Electronics,Product-001,Rep-08,8,289.96,2319.68,No
ORD-002971,2024-10-20,Central,Food,Product-008,Rep-08,31,157.15,4871.65,No
ORD-002972,2024-01-22,West,Food,Product-035,Rep-04,37,34.24,1266.88,Yes
ORD-002973,2024-01-22,South,Food,Product-014,Rep-15,19,167.23,3177.37,No
ORD-002974,2024-07-24,West,Books,Product-014,Rep-13,5,453.36,2266.8,No
ORD-002975,2024-03-12,Central,Sports,Product-047,Rep-20,29,44.04,1277.16,No
ORD-002976,2024-10-17,South,Sports,Product-004,Rep-01,16,108.45,1735.2,No
ORD-002977,2024-10-05,East,Electronics,Product-024,Rep-10,21,487.84,10244.64,No
ORD-002978,2024-12-06,Central,Books,Product-025,Rep-08,16,47.54,760.64,No
ORD-002979,2024-10-17,North,Electronics,Product-025,Rep-10,12,181.75,2181.0,No
ORD-002980,2024-07-20,South,Sports,Product-016,Rep-16,44,308.65,13580.6,No
ORD-002981,2024-04-03,South,Sports,Product-039,Rep-14,30,18.95,568.5,No
ORD-002982,2024-07-28,South,Food,Product-012,Rep-17,1,174.84,174.84,Yes
ORD-002983,2024-07-12,East,Electronics,Product-003,Rep-04,17,131.93,2242.81,No
ORD-002984,2024-06-14,Central,Sports,Product-041,Rep-10,41,446.36,18300.76,No
ORD-002985,2024-05-15,North,Electronics,Product-013,Rep-18,3,487.78,1463.34,Yes
ORD-002986,2024-03-10,North,Food,Product-010,Rep-16,32,490.16,15685.12,No
ORD-002987,2024-04-16,West,Electronics,Product-017,Rep-09,28,71.49,2001.72,No
ORD-002988,2024-08-20,West,Clothing,Product-038,Rep-11,8,266.79,2134.32,No
ORD-002989,2024-01-12,North,Books,Product-032,Rep-13,37,208.82,7726.34,No
ORD-002990,2024-12-21,West,Electronics,Product-037,Rep-06,49,430.98,21118.02,No
ORD-002991,2024-09-15,Central,Sports,Product-033,Rep-15,35,382.95,13403.25,No
ORD-002992,2024-06-12,North,Clothing,Product-050,Rep-11,49,480.65,23551.85,No
ORD-002993,2024-03-10,Central,Clothing,Product-002,Rep-14,32,66.03,2112.96,Yes
ORD-002994,2024-02-24,Central,Electronics,Product-013,Rep-10,49,194.95,9552.55,No
ORD-002995,2024-10-29,North,Sports,Product-032,Rep-07,33,381.2,12579.6,No
ORD-002996,2024-08-14,West,Clothing,Product-047,Rep-08,42,374.97,15748.74,No
ORD-002997,2024-07-26,East,Electronics,Product-017,Rep-04,19,381.69,7252.11,No
ORD-002998,2024-01-05,North,Food,Product-013,Rep-17,39,11.17,435.63,No
ORD-002999,2024-01-12,East,Clothing,Product-023,Rep-09,12,274.75,3297.0,No
ORD-003000,2024-01-21,South,Clothing,Product-006,Rep-20,17,38.57,655.69,Yes
ORD-003001,2024-11-30,South,Electronics,Product-018,Rep-09,23,227.85,5240.55,Yes
ORD-003002,2024-01-11,East,Sports,Product-046,Rep-09,4,355.1,1420.4,Yes
ORD-003003,2024-10-16,Central,Clothing,Product-036,Rep-03,14,83.98,1175.72,Yes
ORD-003004,2024-11-14,Central,Electronics,Product-041,Rep-05,31,358.72,11120.32,No
ORD-003005,2024-05-21,North,Sports,Product-047,Rep-18,35,476.3,16670.5,No
ORD-003006,2024-03-18,Central,Sports,Product-027,Rep-07,48,197.94,9501.12,No
ORD-003007,2024-03-31,East,Food,Product-010,Rep-06,24,43.67,1048.08,No
ORD-003008,2024-01-08,South,Clothing,Product-027,Rep-04,17,417.03,7089.51,Yes
ORD-003009,2024-09-30,South,Food,Product-025,Rep-17,40,30.55,1222.0,No
ORD-003010,2024-02-20,North,Books,Product-001,Rep-05,45,193.83,8722.35,No
ORD-003011,2024-08-17,North,Clothing,Product-050,Rep-02,45,328.13,14765.85,Yes
ORD-003012,2024-10-31,South,Books,Product-027,Rep-05,22,390.82,8598.04,Yes
ORD-003013,2024-10-19,West,Sports,Product-002,Rep-01,24,102.31,2455.44,No
ORD-003014,2024-08-26,North,Electronics,Product-007,Rep-16,31,304.43,9437.33,No
ORD-003015,2024-03-10,West,Electronics,Product-002,Rep-15,22,477.88,10513.36,No
ORD-003016,2024-11-11,North,Books,Product-011,Rep-06,30,49.29,1478.7,Yes
ORD-003017,2024-02-25,East,Sports,Product-003,Rep-17,14,272.57,3815.98,No
ORD-003018,2024-02-08,South,Clothing,Product-008,Rep-01,42,197.97,8314.74,No
ORD-003019,2024-06-10,East,Electronics,Product-032,Rep-04,46,387.87,17842.02,No
ORD-003020,2024-10-07,North,Books,Product-017,Rep-10,5,239.61,1198.05,No
ORD-003021,2024-07-27,South,Clothing,Product-049,Rep-10,4,491.71,1966.84,No
ORD-003022,2024-03-08,North,Books,Product-001,Rep-05,12,183.47,2201.64,No
ORD-003023,2024-04-02,Central,Electronics,Product-010,Rep-01,14,456.13,6385.82,No
ORD-003024,2024-06-05,East,Clothing,Product-025,Rep-20,48,412.53,19801.44,Yes
ORD-003025,2024-04-16,Central,Food,Product-007,Rep-08,44,95.4,4197.6,No
ORD-003026,2024-08-28,East,Sports,Product-020,Rep-18,27,44.06,1189.62,Yes
ORD-003027,2024-12-12,Central,Food,Product-038,Rep-18,9,138.82,1249.38,No
ORD-003028,2024-02-27,North,Electronics,Product-037,Rep-04,25,23.34,583.5,No
ORD-003029,2024-10-01,North,Clothing,Product-028,Rep-18,38,461.48,17536.24,No
ORD-003030,2024-12-25,West,Books,Product-017,Rep-16,19,367.59,6984.21,No
ORD-003031,2024-09-20,South,Books,Product-025,Rep-02,44,213.54,9395.76,Yes
ORD-003032,2024-09-13,East,Food,Product-002,Rep-17,34,138.27,4701.18,No
ORD-003033,2024-08-12,North,Sports,Product-008,Rep-19,43,280.96,12081.28,Yes
ORD-003034,2024-09-08,West,Clothing,Product-006,Rep-14,19,311.76,5923.44,No
ORD-003035,2024-01-23,West,Clothing,Product-026,Rep-20,4,204.81,819.24,No
